Year,Week,Game,Home Team,Away Team
2024,1,4968,THE Great Chewbaccas,* League Average
2024,2,4969,THE Great Chewbaccas,Cuzzo
2024,2,4970,THE Great Chewbaccas,Magoo
2024,2,4971,Magoo,Scalp Hunters
2024,2,4972,Ghost of Derrick Thomas,Cuzzo
2024,2,4973,Ghost of Derrick Thomas,F@#$ Tha Police
2024,2,4974,He Hate Covid,Scalp Hunters
2024,2,4975,He Hate Covid,Orlando ballers
2024,2,4976,Crackers,F@#$ Tha Police
2024,2,4977,Crackers,Burd is the Word
2024,2,4978,401K Breaker,Orlando ballers
2024,2,4979,401K Breaker,Phinatics
2024,2,4980,GoodFellas,Burd is the Word
2024,2,4981,GoodFellas,Pestilence
2024,2,4982,Pestilence,Phinatics
2024,2,4983,Scalp Hunters,* League Average
2024,2,4984,Cuzzo,* League Average
2024,2,4985,Magoo,* League Average
2024,2,4986,Ghost of Derrick Thomas,* League Average
2024,2,4987,He Hate Covid,* League Average
2024,2,4988,Crackers,* League Average
2024,2,4989,401K Breaker,* League Average
2024,2,4990,GoodFellas,* League Average
2024,2,4991,Pestilence,* League Average
2024,2,4992,Phinatics,* League Average
2024,2,4993,Burd is the Word,* League Average
2024,2,4994,Orlando ballers,* League Average
2024,2,4995,F@#$ Tha Police,* League Average
2024,2,4996,THE Great Chewbaccas,* League Average
2024,3,4997,THE Great Chewbaccas,Ghost of Derrick Thomas
2024,3,4998,THE Great Chewbaccas,He Hate Covid
2024,3,4999,He Hate Covid,Magoo
2024,3,5000,Crackers,Ghost of Derrick Thomas
2024,3,5001,Crackers,Cuzzo
2024,3,5002,401K Breaker,Magoo
2024,3,5003,401K Breaker,Scalp Hunters
2024,3,5004,GoodFellas,Cuzzo
2024,3,5005,GoodFellas,F@#$ Tha Police
2024,3,5006,Pestilence,Scalp Hunters
2024,3,5007,Pestilence,Orlando ballers
2024,3,5008,Phinatics,F@#$ Tha Police
2024,3,5009,Phinatics,Burd is the Word
2024,3,5010,Burd is the Word,Orlando ballers
2024,3,5011,Scalp Hunters,* League Average
2024,3,5012,Cuzzo,* League Average
2024,3,5013,Magoo,* League Average
2024,3,5014,Ghost of Derrick Thomas,* League Average
2024,3,5015,He Hate Covid,* League Average
2024,3,5016,Crackers,* League Average
2024,3,5017,401K Breaker,* League Average
2024,3,5018,GoodFellas,* League Average
2024,3,5019,Pestilence,* League Average
2024,3,5020,Phinatics,* League Average
2024,3,5021,Burd is the Word,* League Average
2024,3,5022,Orlando ballers,* League Average
2024,3,5023,F@#$ Tha Police,* League Average
2024,3,5024,THE Great Chewbaccas,* League Average
2024,4,5025,THE Great Chewbaccas,Crackers
2024,4,5026,THE Great Chewbaccas,401K Breaker
2024,4,5027,401K Breaker,He Hate Covid
2024,4,5028,GoodFellas,Crackers
2024,4,5029,GoodFellas,Ghost of Derrick Thomas
2024,4,5030,Pestilence,He Hate Covid
2024,4,5031,Pestilence,Magoo
2024,4,5032,Phinatics,Ghost of Derrick Thomas
2024,4,5033,Phinatics,Cuzzo
2024,4,5034,Burd is the Word,Magoo
2024,4,5035,Burd is the Word,F@#$ Tha Police
2024,4,5036,Orlando ballers,Cuzzo
2024,4,5037,Orlando ballers,F@#$ Tha Police
2024,4,5038,F@#$ Tha Police,F@#$ Tha Police
2024,4,5039,Scalp Hunters,* League Average
2024,4,5040,Cuzzo,* League Average
2024,4,5041,Magoo,* League Average
2024,4,5042,Ghost of Derrick Thomas,* League Average
2024,4,5043,He Hate Covid,* League Average
2024,4,5044,Crackers,* League Average
2024,4,5045,401K Breaker,* League Average
2024,4,5046,GoodFellas,* League Average
2024,4,5047,Pestilence,* League Average
2024,4,5048,Phinatics,* League Average
2024,4,5049,Burd is the Word,* League Average
2024,4,5050,Orlando ballers,* League Average
2024,4,5051,F@#$ Tha Police,* League Average
2024,4,5052,THE Great Chewbaccas,* League Average
2024,5,5053,THE Great Chewbaccas,GoodFellas
2024,5,5054,THE Great Chewbaccas,Pestilence
2024,5,5055,Burd is the Word,401K Breaker
2024,5,5056,Orlando ballers,GoodFellas
2024,5,5057,Orlando ballers,Crackers
2024,5,5058,F@#$ Tha Police,401K Breaker
2024,5,5059,F@#$ Tha Police,He Hate Covid
2024,5,5060,Scalp Hunters,Crackers
2024,5,5061,Scalp Hunters,Ghost of Derrick Thomas
2024,5,5062,Cuzzo,He Hate Covid
2024,5,5063,Cuzzo,Magoo
2024,5,5064,Magoo,Ghost of Derrick Thomas
2024,5,5065,Magoo,Cuzzo
2024,5,5066,Ghost of Derrick Thomas,Magoo
2024,5,5067,Scalp Hunters,* League Average
2024,5,5068,Cuzzo,* League Average
2024,5,5069,Magoo,* League Average
2024,5,5070,Ghost of Derrick Thomas,* League Average
2024,5,5071,He Hate Covid,* League Average
2024,5,5072,Crackers,* League Average
2024,5,5073,401K Breaker,* League Average
2024,5,5074,GoodFellas,* League Average
2024,5,5075,Pestilence,* League Average
2024,5,5076,Phinatics,* League Average
2024,5,5077,Burd is the Word,* League Average
2024,5,5078,Orlando ballers,* League Average
2024,5,5079,F@#$ Tha Police,* League Average
2024,5,5080,THE Great Chewbaccas,* League Average
2024,6,5081,THE Great Chewbaccas,Phinatics
2024,6,5082,THE Great Chewbaccas,Burd is the Word
2024,6,5083,Burd is the Word,Pestilence
2024,6,5084,Orlando ballers,Phinatics
2024,6,5085,Orlando ballers,GoodFellas
2024,6,5086,F@#$ Tha Police,Pestilence
2024,6,5087,F@#$ Tha Police,401K Breaker
2024,6,5088,Scalp Hunters,GoodFellas
2024,6,5089,Scalp Hunters,Crackers
2024,6,5090,Cuzzo,401K Breaker
2024,6,5091,Cuzzo,GoodFellas
2024,6,5092,Magoo,Crackers
2024,6,5093,Magoo,401K Breaker
2024,6,5094,Ghost of Derrick Thomas,He Hate Covid
2024,6,5095,Scalp Hunters,* League Average
2024,6,5096,Cuzzo,* League Average
2024,6,5097,Magoo,* League Average
2024,6,5098,Ghost of Derrick Thomas,* League Average
2024,6,5099,He Hate Covid,* League Average
2024,6,5100,Crackers,* League Average
2024,6,5101,401K Breaker,* League Average
2024,6,5102,GoodFellas,* League Average
2024,6,5103,Pestilence,* League Average
2024,6,5104,Phinatics,* League Average
2024,6,5105,Burd is the Word,* League Average
2024,6,5106,Orlando ballers,* League Average
2024,6,5107,F@#$ Tha Police,* League Average
2024,6,5108,THE Great Chewbaccas,* League Average
2024,7,5109,THE Great Chewbaccas,Orlando ballers
2024,7,5110,THE Great Chewbaccas,F@#$ Tha Police
2024,7,5111,F@#$ Tha Police,Burd is the Word
2024,7,5112,Scalp Hunters,Orlando ballers
2024,7,5113,Scalp Hunters,Phinatics
2024,7,5114,Cuzzo,Burd is the Word
2024,7,5115,Cuzzo,Pestilence
2024,7,5116,Magoo,Phinatics
2024,7,5117,Magoo,GoodFellas
2024,7,5118,Ghost of Derrick Thomas,Pestilence
2024,7,5119,Ghost of Derrick Thomas,401K Breaker
2024,7,5120,He Hate Covid,GoodFellas
2024,7,5121,He Hate Covid,Crackers
2024,7,5122,Crackers,401K Breaker
2024,7,5123,Scalp Hunters,* League Average
2024,7,5124,Cuzzo,* League Average
2024,7,5125,Magoo,* League Average
2024,7,5126,Ghost of Derrick Thomas,* League Average
2024,7,5127,He Hate Covid,* League Average
2024,7,5128,Crackers,* League Average
2024,7,5129,401K Breaker,* League Average
2024,7,5130,GoodFellas,* League Average
2024,7,5131,Pestilence,* League Average
2024,7,5132,Phinatics,* League Average
2024,7,5133,Burd is the Word,* League Average
2024,7,5134,Orlando ballers,* League Average
2024,7,5135,F@#$ Tha Police,* League Average
2024,7,5136,THE Great Chewbaccas,* League Average
2024,8,5137,THE Great Chewbaccas,Scalp Hunters
2024,8,5138,THE Great Chewbaccas,Cuzzo
2024,8,5139,Cuzzo,F@#$ Tha Police
2024,8,5140,Magoo,Scalp Hunters
2024,8,5141,Magoo,Orlando ballers
2024,8,5142,Ghost of Derrick Thomas,F@#$ Tha Police
2024,8,5143,Ghost of Derrick Thomas,Burd is the Word
2024,8,5144,He Hate Covid,Orlando ballers
2024,8,5145,He Hate Covid,Phinatics
2024,8,5146,Crackers,Burd is the Word
2024,8,5147,Crackers,Pestilence
2024,8,5148,401K Breaker,Phinatics
2024,8,5149,401K Breaker,GoodFellas
2024,8,5150,GoodFellas,Pestilence
2024,8,5151,Scalp Hunters,* League Average
2024,8,5152,Cuzzo,* League Average
2024,8,5153,Magoo,* League Average
2024,8,5154,Ghost of Derrick Thomas,* League Average
2024,8,5155,He Hate Covid,* League Average
2024,8,5156,Crackers,* League Average
2024,8,5157,401K Breaker,* League Average
2024,8,5158,GoodFellas,* League Average
2024,8,5159,Pestilence,* League Average
2024,8,5160,Phinatics,* League Average
2024,8,5161,Burd is the Word,* League Average
2024,8,5162,Orlando ballers,* League Average
2024,8,5163,F@#$ Tha Police,* League Average
2024,8,5164,THE Great Chewbaccas,* League Average
2024,9,5165,THE Great Chewbaccas,Magoo
2024,9,5166,THE Great Chewbaccas,Ghost of Derrick Thomas
2024,9,5167,Ghost of Derrick Thomas,Cuzzo
2024,9,5168,He Hate Covid,Magoo
2024,9,5169,He Hate Covid,Scalp Hunters
2024,9,5170,Crackers,Cuzzo
2024,9,5171,Crackers,F@#$ Tha Police
2024,9,5172,401K Breaker,Scalp Hunters
2024,9,5173,401K Breaker,Orlando ballers
2024,9,5174,GoodFellas,F@#$ Tha Police
2024,9,5175,GoodFellas,Burd is the Word
2024,9,5176,Pestilence,Orlando ballers
2024,9,5177,Pestilence,Phinatics
2024,9,5178,Phinatics,Burd is the Word
2024,9,5179,Scalp Hunters,* League Average
2024,9,5180,Cuzzo,* League Average
2024,9,5181,Magoo,* League Average
2024,9,5182,Ghost of Derrick Thomas,* League Average
2024,9,5183,He Hate Covid,* League Average
2024,9,5184,Crackers,* League Average
2024,9,5185,401K Breaker,* League Average
2024,9,5186,GoodFellas,* League Average
2024,9,5187,Pestilence,* League Average
2024,9,5188,Phinatics,* League Average
2024,9,5189,Burd is the Word,* League Average
2024,9,5190,Orlando ballers,* League Average
2024,9,5191,F@#$ Tha Police,* League Average
2024,9,5192,THE Great Chewbaccas,* League Average
2024,10,5193,THE Great Chewbaccas,He Hate Covid
2024,10,5194,THE Great Chewbaccas,Crackers
2024,10,5195,Crackers,Ghost of Derrick Thomas
2024,10,5196,401K Breaker,He Hate Covid
2024,10,5197,401K Breaker,Magoo
2024,10,5198,GoodFellas,Ghost of Derrick Thomas
2024,10,5199,GoodFellas,Cuzzo
2024,10,5200,Pestilence,Magoo
2024,10,5201,Pestilence,Scalp Hunters
2024,10,5202,Phinatics,Cuzzo
2024,10,5203,Phinatics,F@#$ Tha Police
2024,10,5204,Burd is the Word,Scalp Hunters
2024,10,5205,Burd is the Word,Orlando ballers
2024,10,5206,Orlando ballers,F@#$ Tha Police
2024,10,5207,Scalp Hunters,* League Average
2024,10,5208,Cuzzo,* League Average
2024,10,5209,Magoo,* League Average
2024,10,5210,Ghost of Derrick Thomas,* League Average
2024,10,5211,He Hate Covid,* League Average
2024,10,5212,Crackers,* League Average
2024,10,5213,401K Breaker,* League Average
2024,10,5214,GoodFellas,* League Average
2024,10,5215,Pestilence,* League Average
2024,10,5216,Phinatics,* League Average
2024,10,5217,Burd is the Word,* League Average
2024,10,5218,Orlando ballers,* League Average
2024,10,5219,F@#$ Tha Police,* League Average
2024,10,5220,THE Great Chewbaccas,* League Average
2024,11,5221,THE Great Chewbaccas,401K Breaker
2024,11,5222,THE Great Chewbaccas,GoodFellas
2024,11,5223,GoodFellas,Crackers
2024,11,5224,Pestilence,401K Breaker
2024,11,5225,Pestilence,He Hate Covid
2024,11,5226,Phinatics,Crackers
2024,11,5227,Phinatics,Ghost of Derrick Thomas
2024,11,5228,Burd is the Word,He Hate Covid
2024,11,5229,Burd is the Word,Magoo
2024,11,5230,Orlando ballers,Ghost of Derrick Thomas
2024,11,5231,Orlando ballers,Cuzzo
2024,11,5232,F@#$ Tha Police,Magoo
2024,11,5233,F@#$ Tha Police,Scalp Hunters
2024,11,5234,Scalp Hunters,Cuzzo
2024,11,5235,Scalp Hunters,* League Average
2024,11,5236,Cuzzo,* League Average
2024,11,5237,Magoo,* League Average
2024,11,5238,Ghost of Derrick Thomas,* League Average
2024,11,5239,He Hate Covid,* League Average
2024,11,5240,Crackers,* League Average
2024,11,5241,401K Breaker,* League Average
2024,11,5242,GoodFellas,* League Average
2024,11,5243,Pestilence,* League Average
2024,11,5244,Phinatics,* League Average
2024,11,5245,Burd is the Word,* League Average
2024,11,5246,Orlando ballers,* League Average
2024,11,5247,F@#$ Tha Police,* League Average
2024,11,5248,THE Great Chewbaccas,* League Average
2024,12,5249,THE Great Chewbaccas,Pestilence
2024,12,5250,THE Great Chewbaccas,Phinatics
2024,12,5251,Phinatics,GoodFellas
2024,12,5252,Burd is the Word,Pestilence
2024,12,5253,Burd is the Word,401K Breaker
2024,12,5254,Orlando ballers,GoodFellas
2024,12,5255,Orlando ballers,Crackers
2024,12,5256,F@#$ Tha Police,401K Breaker
2024,12,5257,F@#$ Tha Police,He Hate Covid
2024,12,5258,Scalp Hunters,Crackers
2024,12,5259,Scalp Hunters,401K Breaker
2024,12,5260,Cuzzo,He Hate Covid
2024,12,5261,Cuzzo,Magoo
2024,12,5262,Magoo,Ghost of Derrick Thomas
2024,12,5263,Scalp Hunters,* League Average
2024,12,5264,Cuzzo,* League Average
2024,12,5265,Magoo,* League Average
2024,12,5266,Ghost of Derrick Thomas,* League Average
2024,12,5267,He Hate Covid,* League Average
2024,12,5268,Crackers,* League Average
2024,12,5269,401K Breaker,* League Average
2024,12,5270,GoodFellas,* League Average
2024,12,5271,Pestilence,* League Average
2024,12,5272,Phinatics,* League Average
2024,12,5273,Burd is the Word,* League Average
2024,12,5274,Orlando ballers,* League Average
2024,12,5275,F@#$ Tha Police,* League Average
2024,12,5276,THE Great Chewbaccas,* League Average
2024,13,5277,THE Great Chewbaccas,Burd is the Word
2024,13,5278,THE Great Chewbaccas,Orlando ballers
2024,13,5279,Orlando ballers,Phinatics
2024,13,5280,F@#$ Tha Police,Burd is the Word
2024,13,5281,F@#$ Tha Police,Pestilence
2024,13,5282,Scalp Hunters,Phinatics
2024,13,5283,Scalp Hunters,GoodFellas
2024,13,5284,Cuzzo,Pestilence
2024,13,5285,Cuzzo,401K Breaker
2024,13,5286,Magoo,GoodFellas
2024,13,5287,Magoo,Crackers
2024,13,5288,Ghost of Derrick Thomas,401K Breaker
2024,13,5289,Ghost of Derrick Thomas,He Hate Covid
2024,13,5290,He Hate Covid,Crackers
2024,13,5291,Scalp Hunters,* League Average
2024,13,5292,Cuzzo,* League Average
2024,13,5293,Magoo,* League Average
2024,13,5294,Ghost of Derrick Thomas,* League Average
2024,13,5295,He Hate Covid,* League Average
2024,13,5296,Crackers,* League Average
2024,13,5297,401K Breaker,* League Average
2024,13,5298,GoodFellas,* League Average
2024,13,5299,Pestilence,* League Average
2024,13,5300,Phinatics,* League Average
2024,13,5301,Burd is the Word,* League Average
2024,13,5302,Orlando ballers,* League Average
2024,13,5303,F@#$ Tha Police,* League Average
2024,13,5304,THE Great Chewbaccas,* League Average
2024,14,5305,,
2024,14,5306,,
2024,14,5307,,
2024,14,5308,,
2024,14,5309,,
2024,14,5310,,
2024,15,5311,,
2024,15,5312,,
2024,15,5313,,
2024,15,5314,,
2024,16,5315,,
2024,16,5316,,
2024,16,5317,,
2024,17,5318,,
2024,17,5319,,
2024,17,5320,,
2025,1,5321,THE Great Chewbaccas,Bird Gang
2025,1,5322,THE Great Chewbaccas,Scalp Hunters
2025,1,5323,Scalp Hunters,Pepe Silvia
2025,1,5324,Cuzzo,Bird Gang
2025,1,5325,Cuzzo,Burd is the Word
2025,1,5326,Magoo,Pepe Silvia
2025,1,5327,Magoo,Phinatics
2025,1,5328,Ghost of Derrick Thomas,Burd is the Word
2025,1,5329,Ghost of Derrick Thomas,Pestilence
2025,1,5330,He Hate Covid,Phinatics
2025,1,5331,He Hate Covid,GoodFellas
2025,1,5332,Crackers,Pestilence
2025,1,5333,Crackers,401K Breaker
2025,1,5334,401K Breaker,GoodFellas
2025,1,5335,Scalp Hunters,* League Average
2025,1,5336,Cuzzo,* League Average
2025,1,5337,Magoo,* League Average
2025,1,5338,Ghost of Derrick Thomas,* League Average
2025,1,5339,He Hate Covid,* League Average
2025,1,5340,Crackers,* League Average
2025,1,5341,401K Breaker,* League Average
2025,1,5342,GoodFellas,* League Average
2025,1,5343,Pestilence,* League Average
2025,1,5344,Phinatics,* League Average
2025,1,5345,Burd is the Word,* League Average
2025,1,5346,Pepe Silvia,* League Average
2025,1,5347,Bird Gang,* League Average
2025,1,5348,THE Great Chewbaccas,* League Average
2025,2,5349,THE Great Chewbaccas,Cuzzo
2025,2,5350,THE Great Chewbaccas,Magoo
2025,2,5351,Magoo,Scalp Hunters
2025,2,5352,Ghost of Derrick Thomas,Cuzzo
2025,2,5353,Ghost of Derrick Thomas,Bird Gang
2025,2,5354,He Hate Covid,Scalp Hunters
2025,2,5355,He Hate Covid,Pepe Silvia
2025,2,5356,Crackers,Bird Gang
2025,2,5357,Crackers,Burd is the Word
2025,2,5358,401K Breaker,Pepe Silvia
2025,2,5359,401K Breaker,Phinatics
2025,2,5360,GoodFellas,Burd is the Word
2025,2,5361,GoodFellas,Pestilence
2025,2,5362,Pestilence,Phinatics
2025,2,5363,Scalp Hunters,* League Average
2025,2,5364,Cuzzo,* League Average
2025,2,5365,Magoo,* League Average
2025,2,5366,Ghost of Derrick Thomas,* League Average
2025,2,5367,He Hate Covid,* League Average
2025,2,5368,Crackers,* League Average
2025,2,5369,401K Breaker,* League Average
2025,2,5370,GoodFellas,* League Average
2025,2,5371,Pestilence,* League Average
2025,2,5372,Phinatics,* League Average
2025,2,5373,Burd is the Word,* League Average
2025,2,5374,Pepe Silvia,* League Average
2025,2,5375,Bird Gang,* League Average
2025,2,5376,THE Great Chewbaccas,* League Average
2025,3,5377,THE Great Chewbaccas,Ghost of Derrick Thomas
2025,3,5378,THE Great Chewbaccas,He Hate Covid
2025,3,5379,He Hate Covid,Magoo
2025,3,5380,Crackers,Ghost of Derrick Thomas
2025,3,5381,Crackers,Cuzzo
2025,3,5382,401K Breaker,Magoo
2025,3,5383,401K Breaker,Scalp Hunters
2025,3,5384,GoodFellas,Cuzzo
2025,3,5385,GoodFellas,Bird Gang
2025,3,5386,Pestilence,Scalp Hunters
2025,3,5387,Pestilence,Pepe Silvia
2025,3,5388,Phinatics,Bird Gang
2025,3,5389,Phinatics,Burd is the Word
2025,3,5390,Burd is the Word,Pepe Silvia
2025,3,5391,Scalp Hunters,* League Average
2025,3,5392,Cuzzo,* League Average
2025,3,5393,Magoo,* League Average
2025,3,5394,Ghost of Derrick Thomas,* League Average
2025,3,5395,He Hate Covid,* League Average
2025,3,5396,Crackers,* League Average
2025,3,5397,401K Breaker,* League Average
2025,3,5398,GoodFellas,* League Average
2025,3,5399,Pestilence,* League Average
2025,3,5400,Phinatics,* League Average
2025,3,5401,Burd is the Word,* League Average
2025,3,5402,Pepe Silvia,* League Average
2025,3,5403,Bird Gang,* League Average
2025,3,5404,THE Great Chewbaccas,* League Average
2025,4,5405,THE Great Chewbaccas,Crackers
2025,4,5406,THE Great Chewbaccas,401K Breaker
2025,4,5407,401K Breaker,He Hate Covid
2025,4,5408,GoodFellas,Crackers
2025,4,5409,GoodFellas,Ghost of Derrick Thomas
2025,4,5410,Pestilence,He Hate Covid
2025,4,5411,Pestilence,Magoo
2025,4,5412,Phinatics,Ghost of Derrick Thomas
2025,4,5413,Phinatics,Cuzzo
2025,4,5414,Burd is the Word,Magoo
2025,4,5415,Burd is the Word,Scalp Hunters
2025,4,5416,Pepe Silvia,Cuzzo
2025,4,5417,Pepe Silvia,Bird Gang
2025,4,5418,Bird Gang,Scalp Hunters
2025,4,5419,Scalp Hunters,* League Average
2025,4,5420,Cuzzo,* League Average
2025,4,5421,Magoo,* League Average
2025,4,5422,Ghost of Derrick Thomas,* League Average
2025,4,5423,He Hate Covid,* League Average
2025,4,5424,Crackers,* League Average
2025,4,5425,401K Breaker,* League Average
2025,4,5426,GoodFellas,* League Average
2025,4,5427,Pestilence,* League Average
2025,4,5428,Phinatics,* League Average
2025,4,5429,Burd is the Word,* League Average
2025,4,5430,Pepe Silvia,* League Average
2025,4,5431,Bird Gang,* League Average
2025,4,5432,THE Great Chewbaccas,* League Average
2025,5,5433,THE Great Chewbaccas,
2025,5,5434,THE Great Chewbaccas,
2025,5,5435,,
2025,5,5436,,
2025,5,5437,,
2025,5,5438,,
2025,5,5439,,
2025,5,5440,,
2025,5,5441,,
2025,5,5442,,
2025,5,5443,,
2025,5,5444,,
2025,5,5445,,
2025,5,5446,,
2025,5,5447,Scalp Hunters,* League Average
2025,5,5448,Cuzzo,* League Average
2025,5,5449,Magoo,* League Average
2025,5,5450,Ghost of Derrick Thomas,* League Average
2025,5,5451,He Hate Covid,* League Average
2025,5,5452,Crackers,* League Average
2025,5,5453,401K Breaker,* League Average
2025,5,5454,GoodFellas,* League Average
2025,5,5455,Pestilence,* League Average
2025,5,5456,Phinatics,* League Average
2025,5,5457,Burd is the Word,* League Average
2025,5,5458,Pepe Silvia,* League Average
2025,5,5459,Bird Gang,* League Average
2025,5,5460,THE Great Chewbaccas,* League Average
2025,6,5461,THE Great Chewbaccas,
2025,6,5462,THE Great Chewbaccas,
2025,6,5463,,
2025,6,5464,,
2025,6,5465,,
2025,6,5466,,
2025,6,5467,,
2025,6,5468,,
2025,6,5469,,
2025,6,5470,,
2025,6,5471,,
2025,6,5472,,
2025,6,5473,,
2025,6,5474,,
2025,6,5475,Scalp Hunters,* League Average
2025,6,5476,Cuzzo,* League Average
